mode,english,ja_JP,group,id,cat,loc,cursed
deep_tfh_dlc,Improved Throwing Knife Damage +1,投擲ナイフの攻撃力上昇＋１,7040400,6040400,100,6040400,false
deep_tfh_dlc,Improved Throwing Pot Damage,投擲壺の攻撃力上昇,7040300,7040300,100,7040300,false
deep_tfh_dlc,Improved Throwing Pot Damage +1,投擲壺の攻撃力上昇＋１,7040300,6040300,100,6040300,false
deep_tfh_dlc,Improved Thrusting Sword Attack Power,刺剣の攻撃力上昇,100,7330800,10,7330800,false
deep_tfh_dlc,Improved Twinblade Attack Power,両刃剣の攻撃力上昇,100,7330700,10,7330700,false
deep_tfh_dlc,Improved Whip Attack Power,鞭の攻撃力上昇,100,7332200,10,7332200,false
deep_tfh_dlc,Increased Maximum FP,最大ＦＰ上昇,6610500,6610500,1000,6610500,true
deep_tfh_dlc,Increased Maximum HP,最大ＨＰ上昇,6610400,6610400,1000,6610400,true
deep_tfh_dlc,Increased Maximum Stamina,最大スタミナ上昇,6610600,6610600,1000,6610600,true
deep_tfh_dlc,Increased rune acquisition for self and allies,自身と味方の取得ルーン増加,7110000,7110000,100,7110000,false
deep_tfh_dlc,Ironjar Aromatic in possession at start of expedition,出撃時に「鉄壺の香薬」を持つ,6624000,6624200,100,6624200,false
deep_tfh_dlc,Items confer effect to all nearby allies,アイテムの効果が周囲の味方にも発動,7050100,7050100,100,7050100,false
deep_tfh_dlc,Leaden Hardtear in possession at start of expedition,出撃時に「鉛色の硬雫」を持つ,6621000,6622300,100,6622300,false
deep_tfh_dlc,Lightning Attack Power Up +2,雷攻撃力上昇＋２,100,7001702,1000,7001702,false
deep_tfh_dlc,Lightning Attack Power Up +3,雷攻撃力上昇＋３,100,6001700,1000,6001700,true
deep_tfh_dlc,Lightning Attack Power Up +4,雷攻撃力上昇＋４,100,6001701,1000,6001701,true
deep_tfh_dlc,Lightning Damage Negation Up,雷カット率上昇,7002800,7002800,1000,7002800,false
deep_tfh_dlc,Lightning-Shrouding Cracked Tear in possession at start of expedition,出撃時に「雷纏いの割れ雫」を持つ,6621000,6623000,100,6623000,false
deep_tfh_dlc,Madness in Vicinity Improves Attack Power,周囲で発狂状態の発生時、攻撃力上昇,100,6600100,100,6600100,false
deep_tfh_dlc,Madness in Vicinity Improves Attack Power +1,周囲で発狂状態の発生時、攻撃力上昇＋１,100,6600101,100,6600101,true
deep_tfh_dlc,Magic Attack Power Up +2,魔力攻撃力上昇＋２,100,7001502,1000,7001502,false
deep_tfh_dlc,Magic Attack Power Up +3,魔力攻撃力上昇＋３,100,6001500,1000,6001500,true
deep_tfh_dlc,Magic Attack Power Up +4,魔力攻撃力上昇＋４,100,6001501,1000,6001501,true
deep_tfh_dlc,Magic Damage Negation Up,魔力カット率上昇,7002600,7002600,1000,7002600,false
deep_tfh_dlc,Magic-Shrouding Cracked Tear in possession at start of expedition,出撃時に「魔力纏いの割れ雫」を持つ,6621000,6622900,100,6622900,false
deep_tfh_dlc,Max FP Up with 3+ Sacred Seals Equipped,聖印の武器種を３つ以上装備していると最大ＦＰ上昇,7082500,7082600,10,7082600,false
deep_tfh_dlc,Max FP Up with 3+ Staves Equipped,杖の武器種を３つ以上装備していると最大ＦＰ上昇,7082500,7082500,10,7082500,false
deep_tfh_dlc,Max HP Up with 3+ Greatshields Equipped,大盾の武器種を３つ以上装備していると最大ＨＰ上昇,7082700,7082900,10,7082900,false
deep_tfh_dlc,Max HP Up with 3+ Medium Shields Equipped,中盾の武器種を３つ以上装備していると最大ＨＰ上昇,7082700,7082800,10,7082800,false
deep_tfh_dlc,Max HP Up with 3+ Small Shields Equipped,小盾の武器種を３つ以上装備していると最大ＨＰ上昇,7082700,7082700,10,7082700,false
deep_tfh_dlc,Max HP increased for each great enemy defeated at a Great Church.,大教会の強敵を倒す度、最大ＨＰ上昇,6060300,6060300,100,6060300,false
deep_tfh_dlc,Max stamina increased for each great enemy defeated at a Great Encampment,大野営地の強敵を倒す度、最大スタミナ上昇,6060600,6060600,100,6060600,false
deep_tfh_dlc,Opaline Bubbletear in possession at start of expedition,出撃時に「真珠色の泡雫」を持つ,6621000,6621500,100,6621500,false
deep_tfh_dlc,Opaline Hardtear in possession at start of expedition,出撃時に「真珠色の硬雫」を持つ,6621000,6621800,100,6621800,false
deep_tfh_dlc,Partial HP Restoration upon Post-Damage Attacks,ダメージを受けた直後、攻撃によりＨＰの一部を回復,7005600,7005600,100,7005600,false
deep_tfh_dlc,Partial HP Restoration upon Post-Damage Attacks +1,ダメージを受けた直後、攻撃によりＨＰの一部を回復＋１,7005600,6005600,100,6005600,true
deep_tfh_dlc,Partial HP Restoration upon Post-Damage Attacks +2,ダメージを受けた直後、攻撃によりＨＰの一部を回復＋２,7005600,6005601,100,6005601,true
deep_tfh_dlc,Physical Attack Up +2,物理攻撃力上昇＋２,100,7001402,1000,7001402,false
deep_tfh_dlc,Physical Attack Up +3,物理攻撃力上昇＋３,100,6001400,1000,7001403,true
deep_tfh_dlc,Physical Attack Up +4,物理攻撃力上昇＋４,100,6001401,1000,6001400,true
deep_tfh_dlc,Physical attack power increases after using grease items,脂アイテム使用時、追加で物理攻撃力上昇,100,7030900,100,7030900,false
deep_tfh_dlc,Physical attack power increases after using grease items +1,脂アイテム使用時、追加で物理攻撃力上昇＋１,100,6030900,100,6030900,true
deep_tfh_dlc,Physical attack power increases after using grease items +2,脂アイテム使用時、追加で物理攻撃力上昇＋２,100,6030901,100,6030901,true
deep_tfh_dlc,Poise +3,強靭度＋３,7001000,7001002,1000,7001002,false
deep_tfh_dlc,Poison Spraymist in possession at start of expedition,出撃時に「毒の噴霧」を持つ,6624000,6624400,100,6624400,false
deep_tfh_dlc,"Raised stamina recovery for nearby allies, but not for self",自身を除く、周囲の味方のスタミナ回復速度上昇,7050000,7050000,100,7050000,false
deep_tfh_dlc,Reduced FP Consumption,消費ＦＰ軽減,6610700,6610700,1000,6610700,false
deep_tfh_dlc,Rune discount for shop purchases while on expedition,出撃中、ショップでの購入に必要なルーンが割引,7230000,7230000,100,7230000,false
deep_tfh_dlc,Runes and Item Discovery increased for each great enemy defeated at a Fort,小砦の強敵を倒す度、取得ルーン増加、発見力上昇,6060400,6060400,100,6060400,false
deep_tfh_dlc,Ruptured Crystal Tear in possession at start of expedition,出撃時に「破裂した結晶雫」を持つ,6621000,6622200,100,6622200,false
deep_tfh_dlc,Sleep in Vicinity Improves Attack Power,周囲で睡眠状態の発生時、攻撃力上昇,100,6600000,100,6600000,false
deep_tfh_dlc,Sleep in Vicinity Improves Attack Power +1,周囲で睡眠状態の発生時、攻撃力上昇＋１,100,6600001,100,6600001,true
deep_tfh_dlc,Slowly restore HP for self and nearby allies when HP is low,ＨＰ低下時、周囲の味方を含めＨＰをゆっくりと回復,7012200,7012200,100,7012200,false
deep_tfh_dlc,Small Pouch in possession at start of expedition,出撃時に「小さなポーチ」を持つ,7121000,7121000,100,7121000,false
deep_tfh_dlc,Spark Aromatic in possession at start of expedition,出撃時に「火花の香り」を持つ,6624000,6624100,100,6624100,false
deep_tfh_dlc,Speckled Hardtear in possession at start of expedition,出撃時に「斑彩色の硬雫」を持つ,6621000,6621300,100,6621300,false
deep_tfh_dlc,Spiked Cracked Tear in possession at start of expedition,出撃時に「大棘の割れ雫」を持つ,6621000,6622000,100,6622000,false
deep_tfh_dlc,Stamina Recovery upon Landing Attacks,攻撃命中時、スタミナ回復,7100100,7100100,100,7100100,false
deep_tfh_dlc,Stonebarb Cracked Tear in possession at start of expedition,出撃時に「岩棘の割れ雫」を持つ,6621000,6622700,100,6622700,false
deep_tfh_dlc,Stonesword Key in possession at start of expedition,出撃時に「石剣の鍵」を持つ,7120900,7120900,100,7120900,false
deep_tfh_dlc,Successful guarding fills more of the Art gauge,ガード成功時、アーツゲージ増加,7030600,7030600,100,7030600,false
deep_tfh_dlc,Successful guarding fills more of the Art gauge +1,ガード成功時、アーツゲージ増加＋１,7030600,6030600,100,6030600,true
deep_tfh_dlc,Thorny Cracked Tear in possession at start of expedition,出撃時に「連棘の割れ雫」を持つ,6621000,6621900,100,6621900,false
deep_tfh_dlc,Treasure marked upon map,埋もれ宝の位置を地図に表示,7070000,7070000,100,7070000,false
deep_tfh_dlc,Twiggy Cracked Tear in possession at start of expedition,出撃時に「細枝の割れ雫」を持つ,6621000,6622400,100,6622400,false
deep_tfh_dlc,Uplifting Aromatic in possession at start of expedition,出撃時に「高揚の香り」を持つ,6624000,6624000,100,6624000,false
deep_tfh_dlc,Windy Crystal Tear in possession at start of expedition,出撃時に「風の結晶雫」を持つ,6621000,6622100,100,6622100,false
deep_tfh_dlc,"[Duchess] Improved Mind and Faith, Reduced Intelligence",【レディ】精神力／信仰上昇、知力低下,900,6643100,1,6643100,false
deep_tfh_dlc,"[Duchess] Improved Vigor and Strength, Reduced Mind",【レディ】生命力／筋力上昇、精神力低下,900,6643000,1,6643000,false
deep_tfh_dlc,[Duchess] Use Character Skill for Brief Invulnerability,【レディ】スキル使用時、僅かに無敵,900,6500300,1,6500300,false
deep_tfh_dlc,"[Executor] Improved Dexterity and Arcane, Reduced Vigor",【執行者】技量／神秘上昇、生命力低下,900,6647100,1,6647100,false
deep_tfh_dlc,"[Executor] Improved Vigor and Endurance, Reduced Arcane",【執行者】生命力／持久力上昇、神秘低下,900,6647000,1,6647000,false
deep_tfh_dlc,[Executor] Slowly Restore HP upon Ability Activation,【執行者】アビリティ発動時、ＨＰをゆっくりと回復,900,6500700,1,6500700,false
deep_tfh_dlc,[Guardian] Character Skill Boosts Damage Negation of Nearby Allies,【守護者】スキル使用時、周囲の味方のカット率上昇,900,6500100,1,6500100,false
deep_tfh_dlc,"[Guardian] Improved Mind and Faith, Reduced Vigor",【守護者】精神力／信仰上昇、生命力低下,900,6641100,1,6641100,false
deep_tfh_dlc,"[Guardian] Improved Strength and Dexterity, Reduced Vigor",【守護者】筋力／技量上昇、生命力低下,900,6641000,1,6641000,false
deep_tfh_dlc,[Ironeye] Character Skill Inflicts Heavy Poison Damage on Poisoned Enemies,【鉄の目】スキルに毒の状態異常を付加して 毒状態の敵に大ダメージ,900,6500200,1,6500200,false
deep_tfh_dlc,"[Ironeye] Improved Arcane, Reduced Dexterity",【鉄の目】神秘上昇、技量低下,900,6642000,1,6642000,false
deep_tfh_dlc,"[Ironeye] Improved Vigor and Strength, Reduced Dexterity",【鉄の目】生命力／筋力上昇、技量低下,900,6642100,1,6642100,false
deep_tfh_dlc,[Raider] Hit With Character Skill to Reduce Enemy Attack Power,【無頼漢】スキル命中時、敵の攻撃力低下,900,6500400,1,6500400,false
deep_tfh_dlc,"[Raider] Improved Arcane, Reduced Vigor",【無頼漢】神秘上昇、生命力低下,900,6644100,1,6644100,false
deep_tfh_dlc,"[Raider] Improved Mind and Intelligence, Reduced Vigor and Endurance",【無頼漢】精神力／知力上昇、生命力／持久力低下,900,6644000,1,6644000,false
deep_tfh_dlc,[Recluse] Collect Affinity Residues to Negate Affinity,【隠者】属性痕を集めた時、対応する属性カット率上昇,900,6500600,1,6500600,false
deep_tfh_dlc,"[Recluse] Improved Intelligence and Faith, Reduced Mind",【隠者】知力／信仰上昇、精神力低下,900,6646100,1,6646100,false
deep_tfh_dlc,"[Recluse] Improved Vigor, Endurance, and Dexterity, Reduced Intelligence and Faith",【隠者】生命力／持久力／技量上昇、知力／信仰低下,900,6646000,1,6646000,false
deep_tfh_dlc,"[Revenant] Improved Strength, Reduced Faith",【復讐者】筋力上昇、信仰低下,900,6645100,1,6645100,false
deep_tfh_dlc,"[Revenant] Improved Vigor and Endurance, Reduced Mind",【復讐者】生命力／持久力上昇、精神力低下,900,6645000,1,6645000,false
deep_tfh_dlc,[Revenant] Increased Max FP upon Ability Activation,【復讐者】アビリティ発動時、最大ＦＰ上昇,900,6500500,1,6500500,false
deep_tfh_dlc,"[Scholar] Improved Endurance and Dexterity, Reduced Intelligence and Arcane",【学者】持久力／技量上昇、知力／神秘低下,900,6647300,1,6647300,false
deep_tfh_dlc,"[Scholar] Improved Mind, Reduced Vigor",【学者】精神力上昇、生命力低下,900,6647200,1,6647200,false
deep_tfh_dlc,[Scholar] Reduced FP consumption when using Character Skill on self,【学者】スキルを自身に使用時、ＦＰ消費軽減,900,6500800,1,6500800,false
deep_tfh_dlc,[Undertaker] Executing Art readies Character Skill,【葬儀屋】アーツ発動後、スキル再使用可能,900,6500900,1,6500900,false
deep_tfh_dlc,"[Undertaker] Improved Dexterity, Reduced Vigor and Faith",【葬儀屋】技量上昇、生命力／信仰低下,900,6647400,1,6647400,false
deep_tfh_dlc,"[Undertaker] Improved Mind and Faith, Reduced Strength",【葬儀屋】精神力／信仰上昇、筋力低下,900,6647500,1,6647500,false
deep_tfh_dlc,[Wylder] Character Skill inflicts Blood Loss,【追跡者】スキルに、出血の状態異常を付加,900,6500000,1,6500000,false
deep_tfh_dlc,"[Wylder] Improved Intelligence and Faith, Reduced Strength and Dexterity",【追跡者】知力／信仰上昇、筋力／技量低下,900,6640100,1,6640100,false
deep_tfh_dlc,"[Wylder] Improved Mind, Reduced Vigor",【追跡者】精神力上昇、生命力低下,900,6640000,1,6640000,false
debuff,All Resistances Down,すべての状態異常耐性低下,6850200,6850200,9000000,8762000,
debuff,Continuous HP Loss,ＨＰ持続減少,6850500,6850500,900000080,8766000,
debuff,Lower Attack When Below Max HP,ＨＰ最大未満時、攻撃力低下,6851200,6851200,900000170,8810000,
debuff,Near Death Reduces Max HP,瀕死時、最大ＨＰ低下,6851700,6851700,900000300,8831200,
debuff,Poison Buildup When Below Max HP,ＨＰ最大未満時、毒が蓄積,6851300,6851300,900000190,8810300,
debuff,Reduced Damage Negation After Evading,回避直後、カット率低下,6850700,6850700,900000120,8800100,
debuff,Reduced Damage Negation for Flask Usages,聖杯瓶使用時、カット率低下,6850900,6850900,900000140,8801000,
debuff,Reduced Dexterity and Faith,技量と信仰が低下,6830100,6830100,6830100,6830100,
debuff,Reduced Faith and Strength,信仰と筋力が低下,6830300,6830300,6830300,6830300,
debuff,Reduced Flask HP Restoration,聖杯瓶の回復量低下,6840100,6840100,6840100,6840100,
debuff,Reduced Intelligence and Dexterity,知力と技量が低下,6830200,6830200,6830200,6830200,
debuff,Reduced Rune Acquisition,取得ルーン減少,6840000,6840000,6840000,6840000,
debuff,Reduced Strength and Intelligence,筋力と知力が低下,6830000,6830000,6830000,6830000,
debuff,Reduced Vigor and Arcane,生命力と神秘が低下,6830400,6830400,6830400,6830400,
debuff,Repeated Evasions Lower Damage Negation,回避連続時、カット率低下,6850800,6850800,900000130,8800200,
debuff,Rot Buildup When Below Max HP,ＨＰ最大未満時、腐敗が蓄積,6851400,6851400,900000200,8810400,
debuff,Taking Damage Causes Blood Loss Buildup,被ダメージ時、出血を蓄積,6820300,6820300,6820300,6820300,
debuff,Taking Damage Causes Death Buildup,被ダメージ時、死を蓄積,6820600,6820600,6820600,6820600,
debuff,Taking Damage Causes Frost Buildup,被ダメージ時、冷気を蓄積,6820200,6820200,6820200,6820200,
debuff,Taking Damage Causes Madness Buildup,被ダメージ時、発狂を蓄積,6820400,6820400,6820400,6820400,
debuff,Taking Damage Causes Poison Buildup,被ダメージ時、毒を蓄積,6820000,6820000,6820000,6820000,
debuff,Taking Damage Causes Rot Buildup,被ダメージ時、腐敗を蓄積,6820100,6820100,6820100,6820100,
debuff,Taking Damage Causes Sleep Buildup,被ダメージ時、睡眠を蓄積,6820500,6820500,6820500,6820500,
debuff,Ultimate Art Charging Impaired,アーツゲージ蓄積鈍化,6840200,6840200,6840200,6840200,
